0	SYSTEM_PLAYLIMIT_CANTRUN
1	SYSTEM_PLAYLIMIT_CANTZOOMCAMERA
2	SYSTEM_PLAYLIMIT_CANT_BOOT_KINGCHAIR_MENU
3	SYSTEM_PLAYLIMIT_CANTOPENMENU
4	SYSTEM_PLAYLIMIT_CANTBREAKUP
5	SYSTEM_PAUSE_LIFE_SIMULATION
6	SYSTEM_PLAYLIMIT_CANT_BOOT_MAPJUMP
7	SYSTEM_PLAYLIMIT_CANT_SLEEP_BED
8	SYSTEM_CANT_DEATH_CHASE
9	SYSTEM_CANT_WARP_CATHLE
10	BUILDING_CHANGE_GARIGARIREI_HOUSE
11	CLEAR_KINGSTORY
12	KINGCHAIR_SITDOWN
13	KINGCHAIR_BOOT_LIQUIDATION
15	SYSTEM_BOOT_TITLEMENU
16	SYSTEM_IS_MII_CHANGE
17	SYSTEM_ROUTE_SEARCH_CREATE
18	SYSTEM_GROUPPLACE_CONTROL
19	SYSTEM_BOSS_STOPPER
20	SYSTEM_DAY_LOG_VIEW_CH02_ONISAN
21	SYSTEM_DAY_01
22	SYSTEM_DAY_02
23	SYSTEM_DAY_03
24	SYSTEM_DAY_04
25	SYSTEM_DAY_05
26	SYSTEM_DAY_06
27	SYSTEM_DAY_07
28	SYSTEM_DAY_08
29	SYSTEM_DAY_09
30	SYSTEM_DAY_10
31	SYSTEM_DAY_11
32	SYSTEM_DAY_12
33	SYSTEM_DAY_13
34	SYSTEM_DAY_14
35	SYSTEM_DAY_15
36	SYSTEM_DAY_16
37	SYSTEM_DAY_17
38	SYSTEM_DAY_18
39	SYSTEM_DAY_19
40	NPCTALK_ONCE_C2_GYUKOTSU_DEFEAT_AFTER
41	NPCTALK_ONCE_C2_CHURCH_BUILD_AFTER
69	NPCTALK_ONCE_END
70	HOLDING_COW_FESTIVAL
71	HOLDING_ONI_FESTIVAL
72	HOLDING_ONIKING_FESTIVAL
73	HOLDING_DRUNKARD_FESTIVAL
74	HOLDING_STRAWBERRY_FESTIVAL
75	HOLDING_EGG_FESTIVAL
76	HOLDING_TV_FESTIVAL
77	HOLDING_ERUPTION_FESTIVAL
78	HOLDING_GARBAGE_FESTIVAL
79	HOLDING_FESTIVAL
95	ENABLE_DEVLOPAREA_01
96	ENABLE_DEVLOPAREA_02
97	ENABLE_DEVLOPAREA_03
98	ENABLE_DEVLOPAREA_04
120	DECISION_MAJORITY_FIRSTBOOT
121	DECISION_MAJORITY_FIRSTBOOT_GARIGARI
122	DECISION_MAJORITY_FIRSTBOOT_KOTUTON
123	SB01_EVT_013_VIEW
124	SB01_EVT_014_VIEW
125	SB08_EVT_010_VIEW
126	SB08_EVT_009_VIEW
127	SB08_EVT_005_VIEW
128	CASTLE_PICTURE_OFF
129	CAN_TAX
130	COLLECTION_HUMMING_SONG_000
131	COLLECTION_HUMMING_SONG_001
132	COLLECTION_HUMMING_SONG_002
133	COLLECTION_HUMMING_SONG_003
134	COLLECTION_HUMMING_SONG_004
135	COLLECTION_HUMMING_SONG_005
136	COLLECTION_HUMMING_SONG_006
137	COLLECTION_HUMMING_SONG_007
138	COLLECTION_HUMMING_SONG_008
139	COLLECTION_HUMMING_SONG_009
140	COLLECTION_HUMMING_SONG_010
141	COLLECTION_HUMMING_SONG_011
142	COLLECTION_HUMMING_SONG_012
143	COLLECTION_HUMMING_SONG_013
144	COLLECTION_HUMMING_SONG_014
145	COLLECTION_HUMMING_SONG_015
146	COLLECTION_HUMMING_SONG_016
147	COLLECTION_HUMMING_SONG_017
148	COLLECTION_HUMMING_SONG_018
149	COLLECTION_HUMMING_SONG_019
150	COLLECTION_HUMMING_SONG_020
151	COLLECTION_HUMMING_SONG_021
152	COLLECTION_HUMMING_SONG_022
153	COLLECTION_HUMMING_SONG_023
154	COLLECTION_HUMMING_SONG_024
155	COLLECTION_HUMMING_SONG_025
156	COLLECTION_HUMMING_SONG_026
157	COLLECTION_HUMMING_SONG_027
158	COLLECTION_HUMMING_SONG_028
182	FIGHTING_NUSHI
183	FIGHTING_BOSS
184	GET_SWIMMING_POOL
185	GET_WHO_IS_GREATEST
186	CASTLE_LEVEL_1_FOR_LEVEL_DESIGN
187	CASTLE_LEVEL_2_FOR_LEVEL_DESIGN
188	CASTLE_LEVEL_3_FOR_LEVEL_DESIGN
189	IS_WATCH_THE_CAMEL_OF_LOVE_AND_PASSION
190	PLATFORM_LIGHT_DISABLE
191	NOW_CONTINUE
192	CANCEL_LIFE_SIMULATION_OBJECT_ADJUST
193	NOW_EVENT_MAP_JUMP
194	HELL_MODE
195	EVENT_SND_EX
196	NOW_FLYING_MACHINE
200	INITIAL_TALK_KID
201	INITIAL_TALK_ADULT
202	INITIAL_TALK_SOLDIER
203	INITIAL_TALK_SUPERIOR_SOLDIER
204	INITIAL_TALK_BODYGUARD
205	INITIAL_TALK_HUNTER
206	INITIAL_TALK_WIZARD
207	INITIAL_TALK_DEFOREST
208	INITIAL_TALK_FARMHOUSE
209	INITIAL_TALK_MINEWORKER
210	INITIAL_TALK_CARPENTRY
211	INITIAL_TALK_MEGA_CARPENTRY
212	INITIAL_TALK_GIGA_CARPENTRY
213	INITIAL_TALK_MERCHANT
214	INITIAL_TALK_COOK
215	INITIAL_TALK_DOCTOR
216	INITIAL_TALK_OMELET_SOLDIER
217	INITIAL_TALK_LUNCH_SOLDIER
218	INITIAL_TALK_SAUVAGE_SOLDIER
219	INITIAL_TALK_CHAMPLN_SOLDIER
220	NOWTALK_HUMMING_NOT_COLLECTION
221	NOWTALK_HUMMING_ALREADY_GET_COLLECTION
222	MARRIED_BY_CHURCH
223	HAVE_SET_ALARM_CLOCK
224	HAVE_TALK_KNIGHT
230	KINGCHAIR_TALK_HAUZER_00
231	KINGCHAIR_TALK_HAUZER_01
232	KINGCHAIR_TALK_HAUZER_02
233	KINGCHAIR_TALK_HAUZER_03
234	KINGCHAIR_TALK_HAUZER_04
235	KINGCHAIR_TALK_HAUZER_05
236	KINGCHAIR_TALK_HAUZER_06
237	KINGCHAIR_TALK_HAUZER_07
238	KINGCHAIR_TALK_HAUZER_08
239	KINGCHAIR_TALK_HAUZER_09
240	KINGCHAIR_TALK_RIAM_00
241	KINGCHAIR_TALK_RIAM_01
242	KINGCHAIR_TALK_RIAM_02
243	KINGCHAIR_TALK_RIAM_03
244	KINGCHAIR_TALK_RIAM_04
245	KINGCHAIR_TALK_RIAM_05
246	KINGCHAIR_TALK_RIAM_06
247	KINGCHAIR_TALK_RIAM_07
