-1	Evil Dragoon Cat
-1	Amariya
-1	Amani-tan
-1	Bruno
-1	Achbar
-1	Big Red
-1	Birdie
-1	Blueberry Screams
-1	Gunther Gums
-1	Bokoma
-1	Junk-heap
-1	Bristle
-1	Bunny Knight Spirit
-1	Buruce
-1	Cacto-Ram
-1	Celestial
-1	Airhead
-1	Ciractus
-1	Clucky Knight
-1	Corn-fed
-1	Raging Rainbox
-1	Demonic Haystack
-1	Dragadilloon
-1	Daisybeast
-1	Nessie the\nMechanical Monster
-1	Elecan
-1	Myrtle the Murtle
-1	Watatre
-1	Florocious
-1	Flummux
-1	Sally and Sam
-1	Garkin
-1	Rabu
-1	Nukiorin
-1	Grimble
-1	Guggo
-1	Tearshell
-1	Riptide Razortooth
-1	Harvey Hedgehog
-1	Hiphoblin
-1	Hopchi
-1	Ichigozilla
-1	J.L. Tedsworth
-1	Blub-blub
-1	Burchwood
-1	Lightning Bug
-1	Lochdrake
-1	Mean Red Rock
-1	Oko Pogo
-1	Mother Pom
-1	Mr. Lint
-1	Flippy
-1	The Trickster
-1	Ninjun
-1	Octoknight
-1	Flet
-1	Omnipawn
-1	Pachi
-1	Para Ooma
-1	Horkinode The Wise
-1	Pipi the\nPostal Pidgeon
-1	Mr. Happydays
-1	Holocirce
-1	Puff Jester
-1	Kabelle
-1	RoboCrabigator
-1	Scavanger
-1	Shmon-mon
-1	Cyoturtle 
-1	Streck Beast
-1	Lunestahnie
-1	Vaccuucage
-1	Leanos
-1	Wereturtle
-1	Sirose
-1	Wooly Eyemmoth
-1	Yobock
-1	Zefiel
-1	Lepid the Kobold
-1	Militis-illudo Morsus
-1	Bunnypillar
-1	Pickle Farmer
-1	Dragon Claw
-1	Lord Boardleg
-1	Bonecruncher
-1	The Eye Lasher
-1	Garzoap
-1	El Bandito
-1	Forest Gnome
-1	Ginger
-1	Chauncey
-1	Jean
-1	Lolly-Bop
-1	Zealor
-1	Kaeh Doll
-1	Plain Jane
-1	Pogi
-1	Creepy Cushy
-1	Nocotor
-1	Flambrella
